canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN0078,安静時の意識やアンモニア値は安定しているが、買い物中に注意が散り、立ち止まることが増えているを評価する,B,8,内科学,8,Q78,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0101,末梢循環・皮膚/創傷リスク,B,8,内科学,8,Q101,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0104,静かな廊下では障害物を避けられるが、話しかけられながら歩くと物品を見落とし、方向転換も遅れているを評価する,C,17,理学療法評価各論,17,Q104,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0121,頸椎症性脊髄症では後索障害による深部感覚低下を伴うことがあり、視覚情報が減る暗所でふらつきが増えるを評価する,C,17,理学療法評価各論,17,Q121,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0171,術後8か月で疼痛・腫脹・可動域制限はなくジョギング可能だが、方向転換時に患側への不安感が残るを評価する,C,16,運動器,16,Q172,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0186,片脚ホップの距離・着地制御,C,17,理学療法評価各論,17,Q187,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0188,遊脚期の足尖接触は改善しているが、初期接地後に足関節が急速に底屈し、足底全体が強く接地しているに対する機器選択,C,15,動作分析学,15,Q189,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0194,玄関上がり框への手すり,C,15,動作分析学,15,Q195,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0198,第2・3中足骨頭部に胼胝があり、長時間歩行で同部の前足部痛が増強していることから、中足骨頭へ荷重が集中しているに対する機器選択,C,15,動作分析学,15,Q199,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0203,大腿四頭筋低下による膝折れに対するKAFO適応,C,15,動作分析学,15,Q204,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0207,保存療法開始8週で通常歩行は可能だが、片脚着地時に足関節の不安定感が残っているを評価する,C,16,運動器,16,Q208,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0214,通常歩行や筋力には大きな問題がないにもかかわらず、後方から軽く肩へ触れられるという予期しない外乱でバランスを崩して転倒しているを評価する,C,18,理学療法治療各論,18,Q215,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0228,CMTによる下垂足・足尖クリアランス低下に対するAFO適応,C,15,動作分析学,15,Q229,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0423,連続流型LVADでは拍動が弱く、末梢動脈の触診や通常の自動血圧計だけでは循環状態を正確に把握しにくいを評価する,C,17,理学療法評価各論,17,Q431,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0478,底屈急増と膝過伸展に対するAFO底屈制動調整,C,15,動作分析学,15,Q486,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0479,強剛母趾でMTP背屈要求を減らすロッカーソール,C,15,動作分析学,15,Q487,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0496,62 歳の男性から病態・機能障害を解釈,C,15,動作分析学,15,Q504,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0500,85 歳の女性から病態・機能障害を解釈,C,15,動作分析学,15,Q508,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0613,脊髄損傷の自律神経過反射の典型所見,B,9,神経医学,9,Q621,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0823,MRSAは患者・医療者の手や環境表面を介する接触感染が中心,B,7,病理学,7,Q832,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0836,小脳・脳幹萎縮と協調運動障害から脊髄小脳変性症などを想定するを評価する,C,15,動作分析学,15,Q845,False,5,4,4,5,5,5,2,1,49,A,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0846,下肢異常に応じた金属支柱付きAFO足継手機能の設定,C,18,理学療法治療各論,18,Q855|Q1306,False,5,4,5,4,5,3,4,1,49,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1096,感染性心内膜炎では弁上の疣贅が剝離して動脈塞栓を起こし、脳塞栓症を生じることがある,B,7,病理学,7,Q1107,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1152,自律神経過反射では損傷高位以下の刺激を契機に交感神経活動が暴走し、著明な高血圧と損傷高位より上の発汗などを生じる,B,9,神経医学,9,Q1165,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1287,熱傷創に感染があると植皮床の血行や組織状態が悪化し、移植皮膚の生着を妨げる,B,7,病理学,7,Q1304,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1521,ノロウイルスは汚染食品・水や接触を介して経口感染する,B,7,病理学,7,Q1547,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0232,Brown-Séquard症候群の同側運動・深部感覚障害と対側温痛覚障害,B,9,神経医学,9,Q233|Q314,False,5,4,4,4,5,3,5,1,48,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0280,仙髄温存による不全脊髄損傷の判定,B,9,神経医学,9,Q282|Q333,False,5,4,4,4,5,3,5,1,48,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0560,高齢者では嚥下反射・咳反射の低下や口腔機能低下により誤嚥性肺炎が多い,B,8,内科学,8,Q568,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0572,肘関節脱臼は転倒時に伸展位で手をつく機転などで生じ、尺骨・橈骨が上腕骨に対して後方へ脱臼する後方脱臼が最も多い,C,16,運動器,16,Q580,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0635,Monteggia骨折は尺骨近位〜骨幹部骨折に橈骨頭脱臼を合併する損傷である,C,16,運動器,16,Q643,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0841,除細動適応となりうる心室頻拍の識別,C,18,理学療法治療各論,18,Q850,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0847,Bennett骨折は第1中手骨基部の関節内骨折で、母指CM関節の脱臼・亜脱臼を伴う,C,16,運動器,16,Q856,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0910,MRSA検出患者の接触予防策とPPE脱衣・廃棄手順,C,18,理学療法治療各論,18,Q919,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1119,肘関節脱臼は後方脱臼が最も多い,C,16,運動器,16,Q1130,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1218,肺塞栓症は下肢深部静脈血栓由来が多く、下肢・骨盤手術後や長期臥床で多い,B,8,内科学,8,Q1233,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1350,静脈うっ滞と凝固亢進により深部静脈血栓症を生じやすい,B,8,内科学,8,Q1373,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1414,GBSは感染後に遠位から上行する対称性筋力低下で発症することが多い,B,8,内科学,8,Q1439,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1490,GBSは上気道感染や消化器感染後に発症することが多い,C,18,理学療法治療各論,18,Q1515,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1531,ICUは易感染患者を守る目的などから区域により陽圧管理される,B,8,内科学,8,Q1557,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0012,歩行時痛は消失し、ジョギングも可能であるが、切り返し動作で不安感を認めているを評価する,C,15,動作分析学,15,Q12,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0024,足底のしびれ、振動覚低下、モノフィラメントでの感覚低下があり、暗所歩行に不安を訴えているを評価する,C,15,動作分析学,15,Q24,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0025,箸操作の不器用さ、階段での手すり使用、上下肢腱反射亢進、両側Babinski反射陽性から、頸髄症による上肢巧緻運動と歩行機能の障害がみられるを評価する,C,15,動作分析学,15,Q25,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0050,通常歩行速度、立ち上がり能力、Functional Reach Testは概ね保たれているが、過去1年間に屋外段差で2回転倒し、外出時に足元へ注意が集中しているを評価する,C,15,動作分析学,15,Q50,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0057,負荷前後の筋力・歩行変化,C,15,動作分析学,15,Q57,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0059,立脚期下腿前傾と装具設定,C,15,動作分析学,15,Q59,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0081,脊髄小脳変性症では筋力が保たれていても、失調により歩行速度の変化、方向転換、人混みなど複雑な歩行場面で不安定性が増すを評価する,C,15,動作分析学,15,Q81,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0086,四肢筋力は正常だが、体幹失調と左側への歩行偏倚があり、特に方向転換時にふらつきが増強しているを評価する,C,15,動作分析学,15,Q86,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0096,方向転換時の感覚運動制御,C,15,動作分析学,15,Q96,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0107,安定したBorg13での継続判断,C,15,動作分析学,15|17,Q107|Q148,False,5,4,5,4,5,3,2,1,47,B,TYPE_J Clinical case → Intervention choice,動作分析学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0111,翌日疲労に基づく運動量調整,C,15,動作分析学,15|18,Q111|Q151,False,5,4,5,4,5,3,2,1,47,B,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0373,発育性股関節形成不全の初期装具での屈曲・外転位保持,B,11,小児学,11,Q378,False,4,5,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,小児学のfact_recall。重要度4、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0553,中心性脊髄損傷は高齢者の頸椎過伸展外傷などで生じやすく、脊髄中心部の障害により下肢より上肢の麻痺が強いことが特徴である,B,9,神経医学,9,Q561,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0646,小児の上腕骨顆上骨折では上腕動脈障害により前腕虚血を生じ、Volkmann虚血性拘縮へ進む危険がある,B,11,小児学,11,Q654,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0742,多発性硬化症は中枢神経系の炎症性脱髄疾患で、脳・脊髄・視神経などに時間的・空間的に多発する脱髄病変を形成する,B,7,病理学,7,Q750,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0898,核上型神経因性膀胱では反射性排尿を利用できることがあり、恥骨上部などトリガーポイント刺激を試みる,B,9,神経医学,9,Q907,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1148,呼吸筋力が低下すると最大吸気・呼気が不十分となり、肺活量は低下する,B,7,病理学,7,Q1161,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1156,脊髄髄膜瘤ではChiariⅡ型奇形や水頭症を高頻度に合併する,B,11,小児学,11,Q1169,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1179,脊髄損傷後の異所性骨化は股関節周囲に最も多く、次いで膝など大関節周囲に生じやすい,B,9,神経医学,9,Q1193,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1277,神経性無食欲症では徐脈・低血圧・低血糖などが多い一方、飢餓に伴う脂質代謝異常から高コレステロール血症を示すことがある,B,10,精神医学,10,Q1293,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,精神医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1310,頸髄損傷が胸腰髄損傷より多い,B,9,神経医学,9,Q1330,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1356,先天性心疾患で最も頻度が高いものの一つが心室中隔欠損症,B,11,小児学,11,Q1379,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1379,錐体交叉は皮質脊髄路の構造で、錐体外路系には含まれない,B,9,神経医学,9,Q1403,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1474,高齢者、とくに転倒による頸髄不全損傷が増加している,B,9,神経医学,9,Q1499,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1520,組織低灌流に対する代償として呼吸促迫がみられる,B,7,病理学,7,Q1546,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1522,骨転移では疼痛、病的骨折、脊髄圧迫、高Ca血症が問題となる,B,7,病理学,7,Q1548,False,5,4,2,5,4,5,5,1,47,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0349,反復性肩前方脱臼で不安を誘発する外転・外旋位,C,16,運動器,16,Q352,False,4,5,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度4、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0510,杖のチェックアウトの特徴,C,18,理学療法治療各論,18,Q518,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0577,COPDでは上肢挙上で肩甲帯筋が上肢運動に使われると補助呼吸筋として働きにくくなり、換気負担が増える,B,8,内科学,8,Q585,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0579,腰椎分離症は椎弓の関節突起間部に疲労骨折などによる分離が生じる病態である,C,16,運動器,16,Q587,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0616,上腕骨顆上骨折の基本事項,C,16,運動器,16,Q624,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0621,低栄養は貧血、褥瘡、サルコペニア、骨折リスクなどと関連する,B,8,内科学,8,Q629,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0636,国家試験対策では腰椎を正答として覚える,C,16,運動器,16,Q644,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0641,NYHA心機能分類は心疾患患者の自覚症状と身体活動制限の程度をⅠ〜Ⅳの4段階で分類する,C,18,理学療法治療各論,18,Q649,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0647,偽関節は血流が乏しい骨折や骨癒合条件の悪い部位で生じやすい,C,18,理学療法治療各論,18,Q655,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0680,T1が小指外転筋に対応する,C,17,理学療法評価各論,17,Q688,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0686,Malgaigne骨折は骨盤輪の垂直不安定性を伴う骨盤骨折である,C,16,運動器,16,Q694,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0700,COPD、特に肺気腫では肺胞壁破壊によりガス交換面積が減少し、肺拡散能（DLCO）が低下する,B,8,内科学,8,Q708,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0712,股関節外転位を保持するPavlik harness（リーメンビューゲル装具）が用いられる,C,18,理学療法治療各論,18,Q720,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0717,Perthes病は小児の大腿骨頭骨端に生じる阻血性壊死で、治療では骨頭を臼蓋内に保ちつつ免荷する装具療法が行われる,C,18,理学療法治療各論,18,Q725,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0752,外傷性骨折の分類では、剝離骨折は筋・腱・靱帯の牽引で骨片が母床から完全に離れるため、通常は完全骨折として扱う,C,16,運動器,16,Q760,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0754,慢性炎症、活動性低下、ステロイド治療などにより続発性骨粗鬆症のリスクが高くなる,C,16,運動器,16,Q762,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0762,T5完全脊髄損傷の長時間車椅子座位で褥瘡高リスク部位を判断する,C,18,理学療法治療各論,18,Q770,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0773,気管呼吸音は気道内の乱流音が強く伝わるため、吸気・呼気とも強く、一般に呼気の方が長く大きい,C,18,理学療法治療各論,18,Q781,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0777,胸腰仙椎装具の骨盤帯は腸骨稜と大転子の間に位置させ、骨盤を安定して支持する,C,18,理学療法治療各論,18,Q785,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0790,上腕骨外顆骨折では成長障害や偽関節により外反肘を生じやすい,C,18,理学療法治療各論,18,Q798,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0857,距骨は血行が乏しく、頸部骨折などで血管損傷すると無腐性壊死を起こしやすい,C,16,運動器,16,Q866,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0860,呼吸筋麻痺により肺活量や予備呼気量が低下し、咳嗽力も弱くなる,C,18,理学療法治療各論,18,Q869,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0900,自律神経障害が強く、起立性低血圧が高頻度にみられる,B,8,内科学,8,Q909,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0901,視神経脊髄炎は自己免疫性中枢神経疾患で、視神経炎・脊髄炎を反復し再発と寛解を繰り返すことが多い,B,8,内科学,8,Q910,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0930,高齢者の転倒では手をついて橈骨遠位端骨折を生じやすい,C,18,理学療法治療各論,18,Q939,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0968,COPD増悪時の急性高二酸化炭素血症性呼吸不全では、適応があればNPPVが第一選択の補助換気療法となる,B,8,内科学,8,Q978,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0992,脊髄性運動失調では深部感覚障害を視覚で代償するため、閉眼で動揺が増えるRomberg徴候陽性が典型的である,C,18,理学療法治療各論,18,Q1002,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0994,僧帽弁閉鎖不全では左心系の容量負荷から肺うっ血を生じ、労作時呼吸困難など左心不全症状が早期に出やすい,B,8,内科学,8,Q1004,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1005,松葉杖の使用について正しいのはどれかにおける危険回避・優先対応を判断する,C,18,理学療法治療各論,18,Q1015,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1052,橈骨神経が橈骨神経溝を走行するため骨折で損傷されやすい,C,16,運動器,16,Q1062,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1093,骨形成不全症はI型コラーゲン異常などによる遺伝性疾患で、反復骨折・骨変形に加えて難聴を合併することがある,B,8,内科学,8,Q1104,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1094,海綿骨を含む骨量が減少し、喫煙は骨折・骨粗鬆症の危険因子となる,C,16,運動器,16,Q1105,False,5,4,2,5,4,5,4,1,46,B,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety4、臨床推論2。別経路での確認価値を評価。,
