canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN1211,刺激反対側下肢が伸展する,A,4,人間発達学,4,Q1226,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1240,皮質骨の外表面は骨膜で覆われ、血管・神経を含み骨形成や修復にも関与する,A,1,解剖学,1,Q1255,False,4,1,2,5,4,5,4,2,39,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1254,上腕筋は肩関節をまたがず前腕回旋にもほぼ影響されず、肘関節屈曲を主作用とする,C,13,基礎運動学,13,Q1270,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1257,練習課題と実際に必要な基準課題の類似性が高いほど、学習の転移が起こりやすい,C,13,基礎運動学,13,Q1273,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1260,即時記憶は数秒〜数十秒程度情報を保持する機能で、数字の順唱が代表的検査,A,3,心理学,3,Q1276,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,心理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1261,成人前期の課題は親密性対孤立で、他者との深い関係を築くことが中心,A,4,人間発達学,4,Q1277,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1265,生後12か月以前には人見知りが出現し、コップを自分で持って飲む行動もみられるようになる,A,4,人間発達学,4,Q1281,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1281,紙や鉛筆を使わず暗算するには、数値を一時保持しながら操作するワーキングメモリーが必要である,A,3,心理学,3,Q1297,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,心理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1307,JDDST-Rで母指と示指によるつまみ動作の75%通過時期はおよそ12〜13か月に含まれる,A,4,人間発達学,4,Q1327,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1321,小脳は運動指令と感覚フィードバックを比較し、予測的制御に用いる内部モデル形成に重要な役割を担う,C,13,基礎運動学,13,Q1341,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1332,特別支援学校の教育環境,A,5,教育学,5,Q1352,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,教育学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1343,膝関節は解剖学的には顆状関節として扱われ、終末伸展ではスクリューホーム運動により脛骨が大腿骨に対して外旋する,C,13,基礎運動学,13,Q1366,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1344,成人立位の身体重心は第2仙椎前方付近にあり、矢状面の重心線は大転子近傍を通る,C,13,基礎運動学,13,Q1367,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1348,Freudの心理性的発達で6〜12歳頃は潜在期,A,4,人間発達学,4,Q1371,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1376,日本最初の理学療法士養成校は1963年に開設され、1960年代に該当する,A,5,教育学,5,Q1400,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,教育学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1397,胸鎖乳突筋は両側収縮で頸部屈曲、頭部は上位頸椎で伸展方向にも作用しうる,C,13,基礎運動学,13,Q1422,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1398,大腿骨頸体角は約120〜130°で、恥骨大腿靱帯は股関節伸展で緊張する,C,13,基礎運動学,13,Q1423,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1399,安静立位では重心線が膝関節中心のやや前方を通ることで少ない筋活動で安定する,C,13,基礎運動学,13,Q1424,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1404,将来行うべき予定を適切な時点で思い出す記憶は展望記憶,A,3,心理学,3,Q1429,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,心理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1405,Piagetで0〜2歳頃は感覚運動期,A,4,人間発達学,4,Q1430,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1409,加齢で骨塩量は低下する,A,4,人間発達学,4,Q1434,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1452,腹直筋は左右の筋腹の間に白線があり、腹壁正中を形成する,A,1,解剖学,1,Q1477,False,4,1,2,5,4,5,4,2,39,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1469,自販機の手順では『つり銭を確認する』際に金額や購入結果を言語的に意識できる陳述記憶が関わる,A,3,心理学,3,Q1494,False,4,1,2,5,4,5,5,1,39,C,TYPE_A Definition → Case,心理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN1517,長腓骨筋は足関節底屈と足部外がえしに作用する,C,13,基礎運動学,13,Q1543,False,5,1,2,5,4,5,3,1,39,C,TYPE_A Definition → Case,基礎運動学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0161,受傷直後で腫脹と疼痛がある急性期に寒冷療法を行うと、組織温度の低下に伴って神経伝導速度が低下し、疼痛の軽減が期待できる,C,18,理学療法治療各論,18,Q162,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0259,MIPが反映する吸気筋力,B,8,内科学,8,Q260,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,内科学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0277,変形性膝関節症の荷重時痛・休息時軽減,C,16,運動器,16,Q278,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,運動器のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0288,Cohenのκ係数による評価者間一致度,A,6,医学概論,6,Q290|Q420,False,3,4,2,4,4,5,2,1,38,C,TYPE_A Definition → Case,医学概論のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0306,変形性股関節症で早期に制限されやすい内旋,C,16,運動器,16,Q308,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,運動器のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0325,外側上顆炎で疼痛を誘発する手関節伸展抵抗運動,C,17,理学療法評価各論,17,Q327,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0335,痙直型両麻痺のはさみ脚歩行に関与する股関節内転筋群,C,17,理学療法評価各論,17,Q338,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0338,車椅子座面前縁と膝窩の適切なクリアランス,C,18,理学療法治療各論,18,Q341,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0339,尺骨神経麻痺の鉤爪変形に対するMP過伸展防止スプリント,C,18,理学療法治療各論,18,Q342,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0341,運動点への電極配置で最小刺激強度の筋収縮を得る,C,18,理学療法治療各論,18,Q344,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0343,前庭動眼反射による頭部回旋時の視線安定化,C,17,理学療法評価各論,17,Q346,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0346,ICF環境因子の識別,C,17,理学療法評価各論,17,Q349,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0347,遅発性筋痛の発症時期と特徴,C,17,理学療法評価各論,17,Q350,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0378,MMT grade 2の判定,C,17,理学療法評価各論,17,Q383,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0399,FIM認知5項目の構成,C,17,理学療法評価各論,17,Q405,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0412,インセンティブスパイロメトリによる深吸気・肺胞拡張の促進,C,18,理学療法治療各論,18,Q419,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0417,有病率低下で陰性的中率が高くなる原則,C,17,理学療法評価各論,17,Q425,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,理学療法評価各論のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0434,癒着性肩関節包炎のcapsular pattern,C,16,運動器,16,Q442,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,運動器のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0526,外胚葉からは神経系や表皮が発生する,A,1,解剖学,1,Q534,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0527,体表から触知しやすい骨指標として胸骨角と舟状骨粗面がある,A,1,解剖学,1,Q535,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0528,回旋筋腱板は棘上筋、棘下筋、小円筋、肩甲下筋の4筋で構成され、上腕骨頭を関節窩へ安定させる,A,1,解剖学,1,Q536,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0529,僧帽筋は後頭骨・項靱帯に加え、第7頸椎から第12胸椎の棘突起などから起こるため胸椎に付着する,A,1,解剖学,1,Q537,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0530,大内転筋は内転部とハムストリング部で神経支配が異なり、前者は閉鎖神経、後者は坐骨神経脛骨部から支配を受ける,A,1,解剖学,1,Q538,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0531,脳血管とその還流域の組合せの基本事項,A,1,解剖学,1,Q539,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0532,大脳辺縁系とその働きの組合せの基本事項,A,1,解剖学,1,Q540,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0533,カルシトニンは甲状腺傍濾胞細胞から、パラトルモン（PTH）は副甲状腺から分泌されるため、同一臓器から分泌される組合せではない,A,2,生理学,2,Q541,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0534,虹彩には瞳孔を拡大させる瞳孔散大筋と、縮小させる瞳孔括約筋がある,A,1,解剖学,1,Q542,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0535,活動電位の脱分極では主にNa+が細胞内へ流入し、再分極ではK+が細胞外へ流出する,A,2,生理学,2,Q543,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0539,胃液分泌は胃壁伸展による局所・迷走神経反射や、G細胞から分泌されるガストリンによって促進される,A,2,生理学,2,Q547,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0540,腎小体の糸球体で血液が濾過され、尿細管で再吸収・分泌が行われる,A,2,生理学,2,Q548,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0541,老化に伴う生理機能の変化の基本事項,A,2,生理学,2,Q549,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0542,立位の安定性は、重心が支持基底面内に保たれ、各身体部分の重心線が適切に整列し、余分な姿勢制御トルクが少ないほど高まる,A,2,生理学,2,Q550,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0585,上腕骨小結節には肩甲下筋腱が付着する,A,1,解剖学,1,Q593,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0586,長腓骨筋は下腿外側の比較的浅層にあり、皮下直下で筋腹を触知しやすい,A,1,解剖学,1,Q594,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0587,腕神経叢の後神経束からは腋窩神経と橈骨神経などが分岐する,A,1,解剖学,1,Q595,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0588,舌下神経は第12脳神経で、舌筋の運動を支配する純運動性脳神経である,A,1,解剖学,1,Q596,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0589,脛骨と腓骨の両方の付着筋,A,1,解剖学,1,Q597,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0590,脳梁は左右大脳半球を連絡する有髄神経線維束で白質に分類される,A,1,解剖学,1,Q598,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0592,食道と胃の境界部には噴門が位置する,A,1,解剖学,1,Q600,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0594,中心小体は微小管形成中心として紡錘体形成に関与し、細胞分裂開始時の染色体分配に重要である,A,1,解剖学,1,Q602,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0595,四肢からの感覚神経伝導路の特徴,A,2,生理学,2,Q603,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0596,運動時は活動筋への血流が大きく増え、心拍出量・静脈還流も増加する,A,2,生理学,2,Q604,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0599,ペプシンは胃内で蛋白質をポリペプチドへ分解し、リパーゼは脂肪を脂肪酸とグリセリンへ分解する,A,2,生理学,2,Q607,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0600,排便中枢は仙髄にあり、大脳皮質から随意的な抑制・促通を受ける,A,2,生理学,2,Q608,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0602,RMRは基礎代謝量を基準として活動時の代謝増加を表す指標である,A,2,生理学,2,Q610,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0623,リンパ浮腫では蛋白に富む間質液が貯留し、皮膚バリア低下も加わって蜂窩織炎を繰り返しやすい,B,8,内科学,8,Q631|Q1227,False,5,1,2,4,4,5,4,1,38,C,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0624,フェニルケトン尿症はフェニルアラニン水酸化酵素異常による先天代謝異常で、未治療では知的障害をきたす,A,2,生理学,2,Q632,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0627,欠神発作は過換気で誘発されやすい,B,8,内科学,8|9,Q635|Q1235,False,5,1,2,4,4,5,4,1,38,C,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0653,環椎は椎体を欠き、前弓・後弓と外側塊からなる,A,1,解剖学,1,Q661,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0654,脳神経と支配筋の組合せ,A,1,解剖学,1,Q662,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0655,中小脳脚は橋と小脳を連絡する線維束であり、中脳と小脳を連絡するのは上小脳脚である,A,1,解剖学,1,Q663,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0656,第7胸椎付近の水平断では、心臓の最前面を形成する右心室が最も腹側に位置する,A,1,解剖学,1,Q664,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0657,食道には咽頭食道移行部、大動脈弓・左主気管支交差部、横隔膜食道裂孔付近の生理的狭窄があり、3が正しい,A,1,解剖学,1,Q665,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0658,Henle係蹄は尿細管の一部であり、静脈へ直接つながる構造ではない,A,1,解剖学,1,Q666,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0659,バソプレシン（ADH）は視床下部の視索上核・室傍核で合成され、下垂体後葉から放出される,A,2,生理学,2,Q667,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0660,尺骨神経は肘後内側で上腕骨内側上顆と肘頭の間を通り、体表から触知しやすい,A,1,解剖学,1,Q668,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0661,核DNAの全塩基配列を含む概念として扱う,A,2,生理学,2,Q669,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0662,ATPがミオシン頭部で加水分解され、そのエネルギーで頭部が起き上がり、アクチンとの結合・パワーストロークを行う,A,2,生理学,2,Q670,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0664,毛様体筋が弛緩して水晶体が薄くなり、遠方視に適した状態となる,A,2,生理学,2,Q672,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0665,心室筋活動電位の再分極相ではK+が細胞外へ流出するK電流が中心となる,A,2,生理学,2,Q673,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0667,嚥下反射により軟口蓋挙上、喉頭挙上、声門閉鎖、喉頭蓋反転が起こり、食塊を食道へ送る,A,2,生理学,2,Q675,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0668,アルドステロンは遠位尿細管から集合管でNa+再吸収を促進し、水分保持に関与する,A,2,生理学,2,Q676,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0669,METは1MET＝安静座位時の酸素摂取量（約3.5mL/kg/分）を基準とする,A,2,生理学,2,Q677,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0670,前鋸筋は肩甲骨内側縁から胸郭へ作用し、肩甲骨を胸壁へ固定する,A,2,生理学,2,Q678,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0706,歩行速度・歩幅が低下し、両脚支持期が延長、腕振りも減少する,C,15,動作分析学,15,Q714,False,5,1,2,5,4,5,2,1,38,C,TYPE_A Definition → Case,動作分析学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0723,Lisfranc関節は中足骨基部と楔状骨・立方骨からなる足根中足関節である,A,1,解剖学,1,Q731,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0724,視覚路は網膜から視神経、視交叉、視索を経て外側膝状体で中継し、視放線を通って後頭葉視覚野へ至る,A,1,解剖学,1,Q732,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0726,筋と支配神経との組合せ,A,1,解剖学,1,Q734,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0727,右房室弁は三尖弁であり、冠状動脈は上行大動脈基部の大動脈洞から分岐する,A,1,解剖学,1,Q735,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0728,口腔粘膜は重層扁平上皮で覆われ、機械的刺激に耐える構造をもつ,A,1,解剖学,1,Q736,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0729,主膵管は胆管と合流または近接して大十二指腸乳頭から十二指腸へ開口する,A,1,解剖学,1,Q737,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0731,皮膚の痛覚・温度覚など侵害刺激は自由神経終末で受容される,A,2,生理学,2,Q739,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0732,副交感神経線維を含む脳神経は動眼・顔面・舌咽・迷走神経である,A,2,生理学,2,Q740,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0733,刺激伝導系は洞房結節、房室結節、房室束、脚、Purkinje線維などの特殊心筋からなる,A,2,生理学,2,Q741,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0734,線維素溶解ではプラスミノゲンがプラスミンへ活性化され、フィブリンを分解する,A,2,生理学,2,Q742,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0735,嚥下中枢が存在する部位,A,2,生理学,2,Q743,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0736,外肛門括約筋は随意性の横紋筋で陰部神経支配である,A,2,生理学,2,Q744,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0737,アドレナリンは肝・筋のグリコーゲン分解や糖新生を促進し、血糖を上昇させる,A,2,生理学,2,Q745,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0738,通常速度約4km/hの歩行はおよそ3METs前後で、3〜4METs程度の中等度未満の活動に相当する,A,2,生理学,2,Q746,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0739,内側直筋は眼球を内転させる外眼筋で、動眼神経支配である,A,2,生理学,2,Q747,False,4,1,2,5,4,5,4,1,38,C,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety1、臨床推論2。別経路での確認価値を評価。,
